frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,Attack_label,Attack_type
 2021 19:22:57.507147000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,1756.0,110457426.0,56990.0,0.0,0.0,0.0,0.0,48238.0,24.0,1.0,495.0,0101080a4935cf023fb4a198,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a32323a353720474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d39340d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,2972.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,4.0,2.914915,DESKTOP-UHF0SF2.local,21.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 23:19:28.022868000 ,180.122.106.49,192.168.0.128,0,0.0,0.0,0,62605.0,27324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 11:37:09.035313000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,3585712397.0,62302.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a0aa603501dd663cd,0,1.0,59632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 22:23:58.632628000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1844345469.0,17481.0,0.0,1.0,0.0,0.0,161.0,20.0,1.0,0.0,0.0,0.0,1.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 19:02:54.601183000 ,42.79.8.228,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533418541.0,533418541.0,32274.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,29488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 23:17:54.809323000 ,14.7.213.146,192.168.0.128,0,0.0,0.0,0,3501.0,19363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 17:23:35.864088000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141355830.0,8503.0,0.0,1.0,0.0,0.0,6188.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 23:20:36.586744000 ,156.97.77.18,192.168.0.128,0,0.0,0.0,0,3911.0,45473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 11:38:13.956451000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,1062196270.0,30494.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,33.0,0101080a0aa700ee1dd755d9,582d32344e70386865485462305375454a44524b376849397a3a20644261630d0a,671.0,39816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 23:21:11.152745000 ,192.168.0.128,131.225.24.211,0,0.0,0.0,0,57495.0,24792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 19:37:13.968844000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0.0,0,0,0,0,1.0,103.0,1419099940.0,36895.0,0.0,0.0,0.0,0.0,32778.0,24.0,1.0,440.0,0101080a9e3fdfda9ab24cf2,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312031383a33373a313320474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
174.233.153.217,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11657.0,0.0,125700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 17:11:35.011291000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889661327.0,889661327.0,8802.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,5468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 21:32:43.113560000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42758.0,0.0,1.0,0.0,0.0,54542.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,Normal
 2021 19:23:32.805415000 ,142.250.200.205,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,1209.0,1066694623.0,4024.0,0.0,0.0,0.0,0.0,40210.0,16.0,1.0,0.0,0101080a6118b9f4ac595c1e,0,4961.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 18:07:17.481178000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453306566.0,55175.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,320.0,0101080a2af7179a3d612519,1f9d269fd55b6e93ab446cd99fc7a55f06933beb1f9d269e1f9d27b71f9d269fd4a7f9f91bcf894b097f6ad36c3ef07a232dab92b36c4e4fbd02e87c3d9ffef3a5d92029d6d3fa29f7561710d4fcc6e07f83ecd258d553f258dc43fd28928c888f38e00d86875e15aa5bb083e51120c894d0409c8199465f216f89eb9f225cdacb5fedf91832e74a2453ef63e2903dc7af43c3d6f2dc2e92dc05774a291b74feee136efd6afb70bc47a0b0ea0fecf0279a5507a4cd79c3117838003ada8336f5b08a8d08ade9c03714bc47082db2a51c0046d38286310d14f2b36305ee000f1091f2c703b261312af243ea08162fd4f8791888db34e8af196a8409f001f0ed4e188fa57324671d5584db94bd0db9016a769fd8cd61cda0d9e204b2275e3a4f6c4cad90bcade0c7af182b5bbfb779f5cb9940f624ab0ce4eda49d0c66704bde60,454689.0,56322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 21:41:42.823122000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,318.0,4089817693.0,22162.0,0.0,0.0,0.0,0.0,43606.0,24.0,1.0,477.0,0101080a9eb1d7109b244427,485454502f312e312033303220466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312032303a34313a343220474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a5365742d436f6f6b69653a205048505345535349443d326165667030616d6a37326f303238656f7138717273696a6b353b20706174683d2f0d0a457870697265733a205468752c203139204e6f7620313938312030383a35323a303020474d540d0a43616368652d436f6e74726f6c3a206e6f2d73746f72652c206e6f2d63616368652c206d7573742d726576616c69646174650d0a507261676d613a206e6f2d63616368650d0a5365742d436f6f6b69653a205048505345535349443d326165667030616d6a37326f303238656f7138717273696a6b353b20706174683d2f3b20487474704f6e6c790d0a5365742d436f6f6b69653a2073656375726974793d696d706f737369626c653b20487474704f6e6c790d0a4c6f636174696f6e3a202e2e2f2e2e2f6c6f67696e2e7068700d0a436f6e74656e742d4c656e6774683a20300d0a436f6e6e656374696f6e3a20636c6f73650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d5554462d380d0a0d0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 00:02:35.583545000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,43986.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac5ef88358ecc9c62,d26f2771e4f71d4e7061678c708ad3a34104ec99d26f2770d26f26c9d26f277158a77ebd065dfa412d7c89ab680918e4d4beecc1e4257464ed3be0265ea5edbb7c999b5023af68865946ed15e94015d911f2b205768dc2520fb326a511fe15a62f182ba9c9abc1431bec28a50dd70db1bdac4fb630059c24065888c0b083fc8e11fc09c8cffd547cf31dbb2a88826813fe3648c4ecd8270b18add06e927b1f2f03d870fa818679d35bf2f1172bbb56d22d26ecfe84cc1454ba61e5faa5ab42422dd611d2dc3b87a97bb3dde3b13038d0ed4575d6060bcda234f1c40e1c3af765c371f4f645f309b62e4aa0445b6e8a4d8414a4ffbcd80c4ab8a455c3e917b6e3d8dd83b257893662d781607da14aafbac14a4195b4291720dac338d070fe166f527ed51ec26ebe051f6be3074cbc6b8c05cbc86e51c91108dae68429329da515344361f4c06194930fd363d3feaca2656c4fad20d9410aa09b18322e8027c655e2c8a49c5814edcdf5b5f1da91128ae1fc0bac680d77d586ac08dd82d112468aaa954c0d37e89cab25e9d1db9a43518e9dcc60c5767449fc329e4ddc8138e57537c0f4428bb942f80355e3bea7eef46b2b308fa60504cd54871fcea6ee84b8be31b0dda2a38eefb0f291987d1c89220a,1019617.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 21:02:42.209618000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,17693.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,512.0,0101080a2b97afd23e01bec4,d13724109effee416b3361ee50b7dd37b5b3574cd1372411d13725f8d13724100ca23708783bad304700dfdd893de5b728cbbb35c0009be0cdb246ddd88284e7cdbd1d43e6bdd482eca346c9967b77f2d29132298e1c3be11066fc1bf822e80664540b1aa70f712c6883710d7ab6e0f4a8db85a99db3e80042e05b770c509b1d50011dff9a1fa324d772dd89115581f6cac5d9ff22daeb6a0caa8f54448d787617e89f149a88a71f1a3419cd4628b16b940ea3afdadb6096845ac9eaa3e1a3fcaf62e2b9700328e826a8a24ad3f13fcd6a6976eddb81358595b5f6a7e4157a6ce1488bbd3caa9b4a7511da8deeaf78dbe53e84f1ad6e3095eda657c4be315f66d78d3b5a618fb9a56cb8e2d3a007ba959ac945a7623673a733508b3ab88105b1bd5d5fbc5c89876b633af20bb4839706b16799d517238e9dbbdb7025100c6cb407238522c4c4f1823e0fe87ef66d132f46577f3c7adb703c7bb6b61e15f06f85cb328bd29981b346361a5fc37afbdb43fb8e3d50a810eff3a51e86a285e217f214d27d3d2260cb166dc1023e7708841dd839cfcae9e7f9dded1874cdeba4897917dd3479f2171d364963a245dcaee7cd38414fcd90829f73d0df78af9927077f94681a34ca512a1119d6266a4639d9e1bce00ef7d136f8351118f52822359902db7854dd93542c8cfc7a89dd81e83522177186cc1d069e0e98c9e2b1cade3720,2252033.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,5.0,0.9811620000000001,_googlecast._tcp.local,22.0,0.0,12.0,1.0,1.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 19:59:53.728885000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630407.0,2372255088.0,64039.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,0,6638aedbb455bd7c89b58ad4b767ca657d3cd11e814bf2949e212579656822391bcff895b432f90a0a6beacfeafbf55a4b0402d7daec760fc94934349cf4916693d2b058c6a4e3234e758d14ff63eae77d5b533a081e4261767f79bec6c886aa343b0e2909e0710841cce51bdc2041d199fd2c922bcd33a0aa1b060bae9258c939538524f0de863a49dabae376957f9d2078ae64fb5936c76d85a78a1066df70c7c598dd6ae5fe95c454d76e3c1023fa1c0b690e59b1b6de58f528d237956060c85fb0ed7252189b06c1e1c5ffd413b87b39264f650258ae878226d58994347c2b86a018e7ae4d7e584473d3125c4c9c55543409e21c9e1c06912608d7dd600012e6b7d90ed92a3d1e4ee1250559dddf2196d1c5a756cc5fdb63a7ea6744fda46c575b75ffd2f75c783898e72fd02392a4355692f4ce5d9bb4ff084c8798cce0d616f55c39df73eaa55fd8b3b5b685e9d90f93a384b60df30de2aadd4e5cc3821795be2773ebf6bd4fac0a9f313e4ed5ae380a41785cec6938ed82b9c39a6bf8ac5dd44b150e8b9bf2ad36e27d2c1552e611067553a1914da9471fac2a6cbdab97adc26ad2d4769313ded4dbdcbd25890d92fd4eede26bfdce18ac18f3c2a5d65f542e7cde2f79e09485e546aec66043a0fbfaa8ae9ff1056b686fb011c43dfa0fd257257e3884bd6525f5ff34c4e7970ddc1fb4c07f54fba3ef926a01ec5aecc2b33d88de55082528fa481174a7c6a696c9d67546a2ad0df6667c73e437a047ca3a01874849814240ec5f324a78f25c99752934a669822d1878e6833754025547a83683b970bc6d302bfcd741e808bc2c63c1f59fb69ec3eba4bffb9512d3f045a9ac13de23ef92aef21ad5a7672bb1504ef0f4989e1c15cdea10e17f9d798c7dae1028274fe3803a8d8853e3bc40554a9a160e51fe7a77e1231a7edccc24496c3fc6611e5ce1ea72dbec31db0e34fd6b9b0cce127ccb65ba77f3f318234ff468b25de140a80bec104c186731fa78019b1c37816795c15411246808ce5af5c25ad7a42795688fd97a0374e0dbe6474f09d86ce35effa716f1b493dd497badc2bf54b7e334af58922d2bdeb809a25d960361967521489d52e262b12b8172066a0d8b3731d595f1bf7ef933b28fe9d982d4a429b90f020ccbc1cd1ed0df2f3475282a02926255df819feca196193c287e8581e0f4138ef352494295de934262a271fcf78b299f7c85ba1f1248f1e9260c25aa9864c3879eef8d880f8f0b53f50ca4bdf209eec6d260bd22e397ad55986325cd1d1f77945cc687fc13fd39f357f7abfcba5837268deef6267e03f43aa9cc75fe803bcd949d119d937794fb974fefe95a6f2b5105d823602d0926fcda0a35124f3db8d93e5bba59a8f8b9843a4a5c96c8f00f03eb4eb1ae1b37a77a2def5e79ef91a22cc6ecc40f3ed0942b7cea8f3f0b76d404e3cb4914977d0ee8f0c1234583ad46d5e1cb4597c642438c964d153ff7654145e7cb18a49dfa41e6a5aea87e82587aa5609b47b1cd90519bbaeea9e7ad1dacb3f2586e65aff11a6df682c028c9b0f946a083044bb6228a190ff02c1d0c427b092c6844a80d16a85112e82286f75f88cba67cc632204961ddf422c99ce46be8f8f9c841e7de443dbf36c721a32c5260074abda11d6b0e46874d8c23169ca3e8671a9d131a4a5fa8b5bb1d8b47d928f79930595ab9d3b06327943ae53e667cd441db5b5bb549dc3aacea8e01703252bba9473e700f8622350339cced5e9bce882912286b3c8923105cc0fff6e036ed978eecfd90c803bd351c4cf5f1e04d351b5febef901c57f7732b81057b8c6609b0a51b40aa458cf068ede8b6ea98e24c5e4afc0de8e13ff64bba757628ba77fe98d4f0b438bd49e71cc776b7cea61a5d183f579c997265bcdd8b602abf6864279891d57e5c98c7154533df6615822b86c3fe27b96acb30a911106afc65094b5384600c70ac32e1bdc41a69be924863ef8783bfe3313d825d2aefd7d473b993c7dba9dda28b032803a92d3aa7b3,175694583.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,Normal
 2021 20:41:06.486583000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,62754.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080ae82b12a40000000001030307,0,0.0,52606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:23:01.748287000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,62173.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a3fb4b2340000000001030307,0,0.0,48272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 22:20:21.675463000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
58.200.141.200,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530.0,0.0,1027244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 18:49:38.148569000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46005859.0,65428.0,0.0,1.0,0.0,0.0,11344.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 21:40:24.293203000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,479.0,1044499803.0,19856.0,1.0,0.0,0.0,0.0,80.0,17.0,1.0,0.0,0101080a9b2311b99eb0a42f,0,407.0,41738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
155.167.149.141,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24681.0,0.0,2737754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 22:03:24.450439000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6851.0,0.0,1.0,0.0,0.0,57741.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,Normal
 2021 23:12:17.451145000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,109.0,1014318278.0,15764.0,1.0,0.0,0.0,0.0,33344.0,17.0,1.0,0.0,0101080a4a07c20a40869744,0,150.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 23:05:13.609840000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,5325.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac5bb02ff8e9815de,9a62a72aacfa9d15386ce7d7388753f809096cc29a62a72b9a62a6929a62a72ab0b8db6c1dd55d60eddf691b63cf2bb8b6f8f3a604d04ca1dedc5e8f69f45f1b880a9047d656fdd0683ed61fcb18d2d4177331553121e242cefa06b8bfd95386b207d5025436e87fccc72b90064034898d4e99a69f5644f3e928caf34e5f64d7cf29ddccba5998913da09788805435c991454b287f0e29645d0917fd112410bce267b0774c03d626df19491d0488f6a6ba675d5b13380c408f0c9a52cf5c8591febf6142992340b045fef9a8052cf95a92853a758b6f43a0935e19510a3f98a64db7eb6a1b940015722c86cb40e699f1df00ad9b0b19055e6ecac989a57f7439581a16a32a433e85e4fa959b6b7475ab56edf42e79715ec353a7c9d81e1c2065bc0d1cf007b57d9bd6ee91263b11919474f9bb818905324e980a0eee2dc5b1d9498eb53c876dd3b864581b78dbdcc7605290ede40197d39af2165ee2d3c2946da83ffda8629c5072a5624abf946753f2d4c2f98b68f7f0c73f9562e354a96976005f4fa0d7deb93ca52004b3c36fe2fcd665d687597cad8ae70533c7b16d0517d87d7ec909fe36412d09f0738ad8834bb0b491def1e99b751480cb44bafda47e8209c28c129b7a9d25d5f77418224c1f,228081.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
